Start Time,End Time,Text,Date
00:07:43.980,00:07:46.370,"or weaponising the weather,",2015-01-20
00:07:46.370,00:07:49.830,but you can't prosecute cupid for heartbreak.,2015-01-20
00:07:49.830,00:07:53.280,You can't have someone arrested for not loving you back,2015-01-20
00:07:53.280,00:07:56.410,and you shouldn't call 911 if someone leaves you,2015-01-20
00:07:56.410,00:07:58.390,for someone else.,2015-01-20
00:07:58.390,00:08:02.550,"You see, there is no Geneva Convention for love.",2015-01-20
00:08:02.550,00:08:05.300,"Furthermore, we often route for friends or",2015-01-20
00:08:05.300,00:08:09.570,"fictional characters who follow their hearts, even if it means leaving someone",2015-01-20
00:08:09.570,00:08:10.100,we,2015-01-20
00:08:10.100,00:08:11.499,care less for -,2015-01-20
00:08:11.499,00:08:15.069,a minor character for instance - alone or stranded,2015-01-20
00:08:15.069,00:08:16.500,at the altar.,2015-01-20
00:08:16.500,00:08:20.860,Does this mean that love is a better excuse for bad behavior,2015-01-20
00:08:20.860,00:08:22.220,than war?,2015-01-20
00:08:22.220,00:08:26.280,"Obviously not for criminal behaviour, but otherwise?",2015-01-20
00:08:26.280,00:08:30.150,As far as authoritative powers and our modern conception of love,2015-01-20
00:08:30.150,00:08:31.510,"are concerned,",2015-01-20
00:08:31.510,00:08:35.990,war - its technologies and strategies are human invention.,2015-01-20
00:08:35.990,00:08:37.640,Whereas love,2015-01-20
00:08:37.640,00:08:39.899,is a human condition.,2015-01-20
00:08:39.899,00:08:43.349,Love is like inertia or death - inevitable.,2015-01-20
00:08:43.349,00:08:46.369,"A law of nature and blameless,",2015-01-20
00:08:46.369,00:08:49.899,"if unkind. We legislate where a bomb can fall,",2015-01-20
00:08:49.899,00:08:54.059,where debris can fall and prosecute those who violate those rulings.,2015-01-20
00:08:54.059,00:08:57.889,But we don't prosecute gravity for making,2015-01-20
00:08:57.889,00:09:02.369,things fall. We support voluntary restrictions on,2015-01-20
00:09:02.369,00:09:05.790,fair play in sports more - public etiquette.,2015-01-20
00:09:05.790,00:09:09.389,But the players in love's battlefield are blameless,2015-01-20
00:09:09.389,00:09:12.480,"victims of their passion, even if those passions",2015-01-20
00:09:12.480,00:09:16.549,"are nonsensical. The heart has its reasons,",2015-01-20
00:09:16.549,00:09:19.910,"which reason knows nothing of. Deceiving others,",2015-01-20
00:09:19.910,00:09:26.509,that is what the world calls a romance. Maybe love has this power intrinsically or,2015-01-20
00:09:26.509,00:09:29.529,maybe we give it that power by leaving so,2015-01-20
00:09:29.529,00:09:32.529,"legally alone. But either way,",2015-01-20
00:09:32.529,00:09:35.720,broken bones are the domain of law.,2015-01-20
00:09:35.720,00:09:40.639,"Broken hearts are the domain of 'aww',",2015-01-20
00:09:40.639,00:09:42.010,"'shucks',",2015-01-20
00:09:42.010,00:09:45.530,"'sorry'. And as always,",2015-01-20
00:09:45.530,00:09:47.000,thanks for watching.,2015-01-20
