Start Time,End Time,Text,Date
00:13:34.479,00:13:35.848,"Okay, let's have three people do this,",2019-01-02
00:13:35.881,00:13:37.583,just so we make sure we don't miss anything.,2019-01-02
00:13:37.616,00:13:39.852,"Let's do zero for low, one for high,",2019-01-02
00:13:39.885,00:13:41.119,and let's start writing it down.,2019-01-02
00:13:41.152,00:13:43.889,"[woman] Zero, one, zero, zero, zero...",2019-01-02
00:13:43.922,00:13:48.961,Now they are creating a visual representation,2019-01-02
00:13:48.994,00:13:50.495,of these different tones.,2019-01-02
00:13:50.528,00:13:54.199,The key is to see how many tones there are.,2019-01-02
00:13:54.232,00:13:56.335,"-Zero, zero-- -Oh, wait, sorry. I got it.",2019-01-02
00:13:56.368,00:13:57.303,[pinging],2019-01-02
00:13:57.336,00:13:58.771,[woman] Do we need to play it in half time,2019-01-02
00:13:58.804,00:14:01.006,"-because I feel like we're scrambling. -Yeah, we're just scrambling.",2019-01-02
00:14:01.039,00:14:01.940,"[man] No worries, no worries.",2019-01-02
00:14:01.974,00:14:04.142,"[Michael] <i>The message is 17 minutes long,</i>",2019-01-02
00:14:04.175,00:14:08.146,"<i> with 1,679 individual tones.</i>",2019-01-02
00:14:08.179,00:14:10.415,"<i>Because this would take so long  to transcribe,</i>",2019-01-02
00:14:10.448,00:14:13.318,<i> I decided to help them  speed up the process.</i>,2019-01-02
00:14:13.351,00:14:18.023,"This thumb drive contains a transcription of the message,",2019-01-02
00:14:18.056,00:14:19.658,pretty much just like what you're doing right now.,2019-01-02
00:14:19.691,00:14:23.295,"-But now you're just kind of jumped ahead in time. -<i> Fast forward, yeah.</i>",2019-01-02
00:14:23.328,00:14:25.464,-Here it is. -Thank you.,2019-01-02
00:14:25.497,00:14:28.133,"-All right, we will continue. -All right, I'll leave you guys to it.",2019-01-02
00:14:28.166,00:14:29.668,"[man] Okay, this is pretty long here.",2019-01-02
00:14:29.701,00:14:31.270,[woman] It's not repeating at all.,2019-01-02
00:14:31.303,00:14:32.638,Does it look like an even distribution,2019-01-02
00:14:32.671,00:14:34.106,of zeros and ones?,2019-01-02
00:14:34.139,00:14:36.341,"No, there's way more zeros than ones.",2019-01-02
00:14:36.374,00:14:37.476,-[woman] Yeah. -[man] Okay.,2019-01-02
00:14:37.509,00:14:40.913,"So, what is the total number of--?",2019-01-02
00:14:40.946,00:14:43.282,"[woman] 1,679 total.",2019-01-02
00:14:43.315,00:14:46.652,"[man] 1,679. Is that divisible by anything in particular?",2019-01-02
00:14:46.685,00:14:49.054,-It's a prime number. -Could be a prime number.,2019-01-02
00:14:49.087,00:14:51.056,It's going to be hard to test that without writing a script.,2019-01-02
00:14:51.089,00:14:52.491,"Just divide, divide, divide, divide.",2019-01-02
00:14:52.524,00:14:53.992,[man] Let's do a little division.,2019-01-02
00:14:54.025,00:14:55.594,"[Michael] <i> Just like the Arecibo message,</i>",2019-01-02
00:14:55.627,00:14:58.096,<i> our meaningless image contains</i>,2019-01-02
00:14:58.129,00:15:02.234,"<i> 1,679 total tones.</i>",2019-01-02
00:15:02.267,00:15:06.038,"<i> The number 1,679 can only be  divided into two prime numbers:</i>",2019-01-02
00:15:06.071,00:15:07.539,<i> 23 and 73.</i>,2019-01-02
00:15:07.572,00:15:09.975,<i> When you arrange  the ones and zeros</i>,2019-01-02
00:15:10.008,00:15:13.011,"<i> from the message  into a 23-by-73 grid,</i>",2019-01-02
00:15:13.044,00:15:15.647,<i> the jumbled image  will begin to emerge.</i>,2019-01-02
00:15:15.680,00:15:19.217,"<i> If the group can discover  this feature of 1,679,</i>",2019-01-02
00:15:19.250,00:15:21.320,<i> they may be able to start  breaking down the tones</i>,2019-01-02
00:15:21.353,00:15:23.522,<i> of the message  into an image.</i>,2019-01-02
00:15:23.555,00:15:24.723,Ooh. Ooh!,2019-01-02
00:15:24.756,00:15:27.626,"Hey, it's-- hey, yo, this is important, guys.",2019-01-02
00:15:27.659,00:15:30.228,This number breaks down to 23x73.,2019-01-02
00:15:30.261,00:15:31.330,Okay.,2019-01-02
00:15:31.363,00:15:33.465,Ah-ha. There it is.,2019-01-02
00:15:33.498,00:15:34.700,"And that is the only breakdown,",2019-01-02
00:15:34.733,00:15:37.002,because 23 and 73 are prime numbers.,2019-01-02
00:15:37.035,00:15:38.570,So that's its prime factorization.,2019-01-02
00:15:38.603,00:15:41.473,So that is very relevant.,2019-01-02
00:15:41.506,00:15:45.143,Wow. Look at the big brain on that dude.,2019-01-02
00:15:45.176,00:15:46.277,[man] <i> Do you think it's worth it</i>,2019-01-02
00:15:46.311,00:15:51.450,"to try and straight up, like, make a 23-by-73 grid,",2019-01-02
00:15:51.483,00:15:53.719,and then you could say that the lows are white,2019-01-02
00:15:53.752,00:15:54.887,"and the ones are black,",2019-01-02
00:15:54.920,00:15:57.556,and maybe there's some kind of image being sent there.,2019-01-02
00:15:57.589,00:15:58.724,I like that idea.,2019-01-02
00:15:58.757,00:15:59.792,Hey.,2019-01-02
00:15:59.825,00:16:01.093,[man]<i> I'm strongly  with the graph idea.</i>,2019-01-02
