Start Time,End Time,Text,Date
00:07:47.304,00:07:48.137,"- [Carl] So basically, you're making the chemical",2021-09-03
00:07:48.137,00:07:49.680,not be able to function properly anymore.,2021-09-03
00:07:49.680,00:07:53.560,What we found is the activity levels changed significantly.,2021-09-03
00:07:53.560,00:07:55.390,"So when you exposed to UV light,",2021-09-03
00:07:55.390,00:07:57.270,the non-fluorescence scorpions acted like,2021-09-03
00:07:57.270,00:07:58.880,they were in the dark.,2021-09-03
00:07:58.880,00:08:00.460,There was no difference between their behavior,2021-09-03
00:08:00.460,00:08:01.920,and the dark and in UV light.,2021-09-03
00:08:01.920,00:08:03.580,Whereas when UV light was present for the ones,2021-09-03
00:08:03.580,00:08:06.510,"that can fluoresce, they reduced their activity levels.",2021-09-03
00:08:06.510,00:08:08.450,- [Derek] What's the conclusion from that?,2021-09-03
00:08:08.450,00:08:09.350,- [Carl] The conclusion from that,2021-09-03
00:08:09.350,00:08:12.870,"is that the fluorescents itself is acting as a way to,",2021-09-03
00:08:12.870,00:08:16.240,for them to detect the presence of ultraviolet light.,2021-09-03
00:08:16.240,00:08:20.390,"Another researcher by the name of Douglas Gaffin,",2021-09-03
00:08:20.390,00:08:21.610,came up with a great phrase for it.,2021-09-03
00:08:21.610,00:08:24.170,"I wish I'd come up with the phrase, but I gotta give credit.",2021-09-03
00:08:24.170,00:08:26.840,"He calls it, a whole-body photon detector.",2021-09-03
00:08:26.840,00:08:29.490,So it's part of their sensory system.,2021-09-03
00:08:29.490,00:08:31.670,What we don't know is why they want,2021-09-03
00:08:31.670,00:08:33.210,to detect ultraviolet light so badly,2021-09-03
00:08:33.210,00:08:35.710,that they've turned their whole body into a photon detector.,2021-09-03
00:08:35.710,00:08:38.780,The suspicion is that it has to do with determining,2021-09-03
00:08:39.940,00:08:41.960,whether or not they should come out at night.,2021-09-03
00:08:41.960,00:08:44.140,- [Derek] The idea is when UV light hits,2021-09-03
00:08:44.140,00:08:48.100,"a scorpion's body, it fluoresces and the tail detects",2021-09-03
00:08:48.100,00:08:51.100,this emitted green light alerting the scorpion,2021-09-03
00:08:51.100,00:08:54.360,that it is exposed so it searches for cover.,2021-09-03
00:08:54.360,00:08:55.348,- [Carl] Scorpions are good at starving,2021-09-03
00:08:55.348,00:08:56.670,for long periods of time.,2021-09-03
00:08:56.670,00:08:58.640,They don't need to eat that often.,2021-09-03
00:08:58.640,00:09:01.508,And coming out and foraging is dangerous for them.,2021-09-03
00:09:01.508,00:09:03.220,And so they don't like to come out,2021-09-03
00:09:03.220,00:09:04.520,when it's a moonlit night.,2021-09-03
00:09:04.520,00:09:06.420,Typically the only ones you'll find out in the full moon,2021-09-03
00:09:06.420,00:09:08.620,"are the ones that are really hungry, really need food.",2021-09-03
00:09:08.620,00:09:10.280,"If they're well fed, they'll stay down.",2021-09-03
00:09:10.280,00:09:12.360,So they're using that as basically their cue,2021-09-03
00:09:12.360,00:09:13.720,"in the environment and saying, you know,",2021-09-03
00:09:13.720,00:09:14.980,"okay, this is how bright it is.",2021-09-03
00:09:14.980,00:09:17.800,So that's a cue as to how likely I'm being preyed upon.,2021-09-03
00:09:17.800,00:09:19.460,And then here's how hungry I am.,2021-09-03
00:09:19.460,00:09:22.203,That's a cue how badly I need to get out and get some food.,2021-09-03
00:09:22.203,00:09:23.036,- [Derek] Right.,2021-09-03
00:09:23.036,00:09:23.869,- [Dr. Carl] And then the trade off between those two,2021-09-03
00:09:23.869,00:09:25.460,is basically should I go out tonight,2021-09-03
00:09:25.460,00:09:26.840,or should I stay in my hole.,2021-09-03
00:09:26.840,00:09:27.910,- [Derek] Yeah.,2021-09-03
00:09:27.910,00:09:30.577,(techno sound),2021-09-03
