Start Time,End Time,Text,Date
00:08:54.270,00:08:55.430,"with a stylus,",2021-12-21
00:08:55.430,00:08:58.870,and the stylus controls the position of the ball on the disk,2021-12-21
00:08:58.870,00:09:01.520,and hence its speed of rotation.,2021-12-21
00:09:01.520,00:09:04.500,"This is transferred through the roller to the output,",2021-12-21
00:09:04.500,00:09:07.453,which plots the integral of the original function.,2021-12-21
00:09:08.570,00:09:10.640,"Now to decompose a tide curve,",2021-12-21
00:09:10.640,00:09:12.770,we don't just wanna integrate the function.,2021-12-21
00:09:12.770,00:09:14.230,We first wanna multiply it,2021-12-21
00:09:14.230,00:09:17.087,by a sine wave of a particular frequency.,2021-12-21
00:09:17.087,00:09:18.530,And the way to do this,2021-12-21
00:09:18.530,00:09:21.460,is to make the disk rotate back and forth,2021-12-21
00:09:21.460,00:09:23.223,at that specific frequency.,2021-12-21
00:09:24.080,00:09:25.500,Now the rotation of the ball,2021-12-21
00:09:25.500,00:09:28.230,"depends not only on where it is on the disk,",2021-12-21
00:09:28.230,00:09:32.010,but also on how the disc is turning at an instant.,2021-12-21
00:09:32.010,00:09:34.330,"You trace the tide curve with the stylus,",2021-12-21
00:09:34.330,00:09:37.820,"which moves the ball back and forth on the oscillating disk,",2021-12-21
00:09:37.820,00:09:41.040,and the roller sums up the integral of the tide curve,2021-12-21
00:09:41.040,00:09:43.030,times the sine wave.,2021-12-21
00:09:43.030,00:09:46.950,Simply divide by the total time to get the coefficient.,2021-12-21
00:09:46.950,00:09:48.930,Several of these ball and disk integrators,2021-12-21
00:09:48.930,00:09:50.730,can be connected in parallel,2021-12-21
00:09:50.730,00:09:54.220,with each disk oscillating at a different frequency,2021-12-21
00:09:54.220,00:09:55.610,to calculate the coefficients,2021-12-21
00:09:55.610,00:09:59.123,for multiple frequency components at the same time.,2021-12-21
00:10:00.550,00:10:02.440,Kelvin's analog computers,2021-12-21
00:10:02.440,00:10:05.520,revolutionized our ability to predict tides.,2021-12-21
00:10:05.520,00:10:07.610,Tidal curves from anywhere in the world,2021-12-21
00:10:07.610,00:10:10.630,could be turned into a set of sinusoidal coefficients,2021-12-21
00:10:10.630,00:10:13.680,using the ball and disk harmonic analyzer.,2021-12-21
00:10:13.680,00:10:16.150,And the resulting sinusoids could be added together,2021-12-21
00:10:16.150,00:10:17.710,to predict the future tides,2021-12-21
00:10:17.710,00:10:20.393,using his scotch yoke pulley machine.,2021-12-21
00:10:21.640,00:10:23.350,- [Derek] Kelvin's harmonic analyzers,2021-12-21
00:10:23.350,00:10:25.760,were the basis for a landmark analog computer,2021-12-21
00:10:25.760,00:10:27.780,"called the differential analyzer,",2021-12-21
00:10:27.780,00:10:29.650,and his tide predicting machines,2021-12-21
00:10:29.650,00:10:32.400,were used well into the 1960s.,2021-12-21
00:10:32.400,00:10:34.240,"In fact, they were later overhauled",2021-12-21
00:10:34.240,00:10:36.840,to include 26 frequency components,2021-12-21
00:10:36.840,00:10:40.383,and used to plan the allied invasion on D-Day.,2021-12-21
00:10:41.530,00:10:43.440,- The Germans expected any invasion,2021-12-21
00:10:43.440,00:10:45.700,to come at high tide to minimize the time,2021-12-21
00:10:45.700,00:10:48.560,Allied soldiers would be exposed on the beaches.,2021-12-21
00:10:48.560,00:10:51.000,So they installed millions of obstacles,2021-12-21
00:10:51.000,00:10:53.260,"that would be underwater by mid tide,",2021-12-21
00:10:53.260,00:10:56.270,many with explosive mines attached.,2021-12-21
00:10:56.270,00:10:59.760,But the allies spotted the obstacles and change tack.,2021-12-21
00:10:59.760,00:11:03.190,"Instead, they plan to begin the invasion at low tide.",2021-12-21
00:11:03.190,00:11:04.840,This would allow demolition teams,2021-12-21
00:11:04.840,00:11:07.700,"to first clear channels through the obstacles,",2021-12-21
00:11:07.700,00:11:10.130,then the main forces could come through those gaps,2021-12-21
00:11:10.130,00:11:11.730,as the water rose.,2021-12-21
00:11:11.730,00:11:13.670,This would also give landing craft enough time,2021-12-21
00:11:13.670,00:11:15.940,to depart without getting beached.,2021-12-21
00:11:15.940,00:11:17.900,The low water times were different,2021-12-21
00:11:17.900,00:11:20.710,"at the five landing beaches by over an hour,",2021-12-21
00:11:20.710,00:11:22.940,so the invasion times were staggered,2021-12-21
00:11:22.940,00:11:25.033,according to the tide predictions.,2021-12-21
00:11:26.950,00:11:29.270,- This wasn't the only use of analog computers,2021-12-21
00:11:29.270,00:11:30.560,in World War II.,2021-12-21
00:11:30.560,00:11:33.300,Dive bomber aircraft would plummet out of the sky,2021-12-21
00:11:33.300,00:11:37.000,"directly toward their targets at up to an 80 degree angle,",2021-12-21
00:11:37.000,00:11:38.480,and their rapid descents,2021-12-21
00:11:38.480,00:11:41.010,made them very difficult to shoot down.,2021-12-21
00:11:41.010,00:11:43.210,So the U.S. began searching for devices,2021-12-21
00:11:43.210,00:11:46.770,to automatically aim guns at dive bombers.,2021-12-21
00:11:46.770,00:11:48.250,Most of the proposed solutions,2021-12-21
00:11:48.250,00:11:50.540,fell into one of two categories.,2021-12-21
