Start Time,End Time,Text,Date
00:13:12.528,00:13:13.458,that is ill-defined,2021-06-30
00:13:13.458,00:13:15.798,when the propeller is not moving through the air.,2021-06-30
00:13:15.798,00:13:18.328,"- There's a better formula for the prop proficiency,",2021-06-30
00:13:18.328,00:13:21.678,which is well-defined in the zero speed limit.,2021-06-30
00:13:21.678,00:13:23.608,"It makes an algebraic mess,",2021-06-30
00:13:23.608,00:13:25.148,but it's perfectly well-defined.,2021-06-30
00:13:25.148,00:13:28.668,- And then the divide by zero problem is eliminated.,2021-06-30
00:13:28.668,00:13:30.378,But that equation makes the problem,2021-06-30
00:13:30.378,00:13:32.798,look more complicated than it actually is.,2021-06-30
00:13:32.798,00:13:35.108,You don't actually need aerodynamics.,2021-06-30
00:13:35.108,00:13:37.638,"Here, I have a little cart with a big wheel",2021-06-30
00:13:37.638,00:13:40.186,that rolls on two smaller spools.,2021-06-30
00:13:40.186,00:13:41.977,And what I'm gonna show,2021-06-30
00:13:41.977,00:13:44.728,is that when you have two media,2021-06-30
00:13:44.728,00:13:46.598,"moving relative to one another,",2021-06-30
00:13:46.598,00:13:49.998,"well then if this car is in contact with both media,",2021-06-30
00:13:49.998,00:13:54.998,it can actually move faster than their relative velocity.,2021-06-30
00:13:55.068,00:13:59.059,"So as I push the board to the right,",2021-06-30
00:13:59.059,00:14:02.409,you can see that the car goes down the board,2021-06-30
00:14:02.409,00:14:04.601,faster than the board is moving.,2021-06-30
00:14:06.038,00:14:07.178,"If you look carefully,",2021-06-30
00:14:07.178,00:14:08.695,you'll see that the big wheel,2021-06-30
00:14:08.695,00:14:13.058,isn't turning the way that the board is pushing it.,2021-06-30
00:14:13.058,00:14:16.098,It's actually rotating in the opposite direction.,2021-06-30
00:14:16.098,00:14:18.596,"That's just like the propeller on Blackbird,",2021-06-30
00:14:18.596,00:14:21.868,"which pushes back against the air,",2021-06-30
00:14:21.868,00:14:24.158,and that's how it's able to go faster,2021-06-30
00:14:24.158,00:14:26.438,than the wind downwind.,2021-06-30
00:14:26.438,00:14:29.521,"Now you can build one of these cars for yourself at home,",2021-06-30
00:14:29.521,00:14:34.018,or you can build a model downwind cart.,2021-06-30
00:14:34.018,00:14:35.738,"I told you, Xyla was determined.",2021-06-30
00:14:35.738,00:14:37.838,"Yeah, I'm gonna make the claim on camera.",2021-06-30
00:14:37.838,00:14:40.488,"I like, I think it's gonna work this time.",2021-06-30
00:14:40.488,00:14:41.321,We're changing the propeller.,2021-06-30
00:14:41.321,00:14:42.208,- It has to work,2021-06-30
00:14:42.208,00:14:44.531,before we get kicked out of the treadmill store. (laughing),2021-06-30
00:14:44.531,00:14:47.281,(motors roaring),2021-06-30
00:14:53.062,00:14:55.392,(chuckling),2021-06-30
00:14:55.392,00:14:56.225,- [Derek] Does it work?,2021-06-30
00:14:56.225,00:14:57.488,- It totally works.,2021-06-30
00:14:57.488,00:14:58.838,- [Derek] Amazing.,2021-06-30
00:14:58.838,00:15:01.253,"- Oh my god, it's so good.",2021-06-30
00:15:01.253,00:15:04.418,- Her fourth version of the cart works spectacularly,2021-06-30
00:15:04.418,00:15:07.108,and it was designed to be replicated by anyone,2021-06-30
00:15:07.108,00:15:10.498,using just a 3D printer and a simple list of materials.,2021-06-30
00:15:10.498,00:15:12.498,She explains how to build it with more detail,2021-06-30
00:15:12.498,00:15:13.578,on the engineering process,2021-06-30
00:15:13.578,00:15:15.098,on a video over on her channel.,2021-06-30
00:15:15.098,00:15:16.968,So go check it out.,2021-06-30
00:15:16.968,00:15:20.148,"Now, professor Kusenko has now conceded the bet,",2021-06-30
00:15:20.148,00:15:22.738,"and he transferred $10,000 to me.",2021-06-30
00:15:22.738,00:15:24.798,"So I wanna thank him for being a man of honor,",2021-06-30
